"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"United States","USA","Real interest rate","FR.INR.RINR","","3.10788487484433","3.21534597587191","3.37488224240515","2.95166899970868","2.56591312626037","2.64942062883462","2.40622703183633","1.86391124668396","2.85177336421873","2.20989486384886","0.622615413471549","0.887217679249706","2.40973233850576","1.65106970430914","-1.28142702614827","1.26689158687459","0.575074762451797","1.88990110628173","4.03451309454042","5.71642832177206","8.59458529404719","8.17739544052398","6.6181744434628","8.14107485440222","6.56332628419126","6.19386616720654","5.59256507933414","5.59036709042929","6.69069534172506","6.03974437797091","4.91535245030119","3.88424000903506","3.54668872880569","4.89835614195758","6.59406890184224","6.324007949412","6.60340711013377","7.14819190416813","6.45713480956714","6.84484418191907","4.6267568727794","3.04507117620444","2.22410112675896","1.60458893374111","2.98135677066466","4.78644766222703","5.22340584262534","3.08241133549009","2.46882889216835","2.06073671364515","1.13733831875331","1.30708311140329","1.46929924999191","1.37474217484474","2.19567105189723","2.4510231084487","2.17206317038602","2.40947003499562","3.27691879528578","",
"United States","USA","GDP growth","NY.GDP.MKTP.KD.ZG","","2.29999999999968","6.10000000000012","4.39999999999992","5.8000000000003","6.39999999999976","6.50000000000028","2.50000000000003","4.79999999999959","3.09999999999999","-0.322760835616648","3.29336238703934","5.25889534832913","5.64571947321326","-0.540546529606971","-0.205464005057081","5.38813922012807","4.62415921177256","5.53530269624309","3.16615026772367","-0.256751936461413","2.53771870053738","-1.80287445201735","4.58392730884007","7.23662000401062","4.16965594529771","3.46265172126709","3.45957255449522","4.177046383082","3.67265632838441","1.88596032430949","-0.108259104705525","3.52244248662824","2.75284432663625","4.02883906807251","2.6842871338757","3.7725013199817","4.44721633956435","4.48140755308913","4.75323599078349","4.12748401141975","0.998340800315447","1.74169524302894","2.86121077200275","3.79889112264793","3.51321379594287","2.85497229827358","1.87617145523009","-0.136579804247219","-2.53675706962862","2.56376656343198","1.55083550424324","2.24954585097743","1.84208107011949","2.52597345040711","2.90802186128343","1.63783845703892","2.36980078440416","2.92732573232968","2.16117628829923","",
"United States","USA","Inflation","FP.CPI.TOTL.ZG","1.45797598627786","1.07072414764723","1.19877334820185","1.2396694214876","1.27891156462583","1.58516926383669","3.01507537688439","2.77278562259307","4.27179615288534","5.4623862002875","5.83825533848253","4.29276668813045","3.27227824655283","6.17776006377041","11.0548048048048","9.14314686496534","5.74481263549085","6.50168399472839","7.63096383885602","11.2544711292795","13.5492019749684","10.3347153402771","6.13142700027494","3.21243523316063","4.30053547523427","3.54564415209369","1.89804772234275","3.66456321751691","4.07774110744408","4.82700303008949","5.39795643990322","4.23496396453853","3.0288196781497","2.95165696638554","2.6074415921546","2.80541968853655","2.9312041999344","2.33768993730741","1.55227909874362","2.18802719697358","3.37685727149935","2.82617111885402","1.58603162650603","2.27009497336113","2.67723669309173","3.39274684549547","3.22594410070407","2.85267248150136","3.83910029665101","-0.35554626629975","1.64004344238989","3.15684156862206","2.06933726526059","1.46483265562714","1.62222297740821","0.118627135552435","1.26158320570537","2.13011000365963","2.44258329692818","1.81221007526015","",
"United States","USA","Unemployment rate","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.80000019073486","7.5","6.90000009536743","6.11999988555908","5.65000009536743","5.44999980926514","5","4.51000022888184","4.21999979019165","3.99000000953674","4.73000001907349","5.78000020980835","5.98999977111816","5.53000020980835","5.07999992370605","4.61999988555908","4.61999988555908","5.78000020980835","9.25","9.63000011444092","8.94999980926514","8.06999969482422","7.38000011444092","6.17000007629395","5.28000020980835","4.86999988555908","4.3600001335144","3.90000009536743","3.67000007629395","8.3100004196167",
